title,name,likes,tags,commentsCount,comments,makes,remixes,apps,date,url,id,img
Frostpunk Inlay,Micknick1968,6,[],26,"[['Thanks again for the great work ! I\'m close to have completely printed the files, but I do have some tokens I haven\'t seen in your pictures.On the ressources side, I pledged the ""standard"" version, so it also seems I do not have all you have.Here\'s how it looks : https://ibb.co/6yJD2Wz', ""I have the miniatures expansion from the Kickstarter, which are in a separate box. The wood resources (wood, coal,steel, steam cores and trees) should fit into the box (filename: resources), you can try to put the remaining meeple (Automaton, Citizen and steam hub) into the spacers.I'll then try to design an additional box or two that will go on top of some cards, especially since I do not sleeve my cards.If this goes well, I'll add it as a remix"", ""I'll then try to design an additional box or two that will go on top of some cards, especially since I do not sleeve my cards.If this goes well, I'll add it as a remix""], ['Sehr schönes Inlay, was ich gerade am drucken bin.Eine Kleinigkeit ist mir aufgefallen: Bei der Schublade ""Drawer_4.stl"" ist die Ecke vorne links nicht rund, sondern eckig.Dann drucke ich mal weiter und sende dann einen Make, wenn es fertig ist.', 'Hups, du hast Recht und jetzt wo ich genau hinschaue sind es sogar zwei nicht gerundete Ecken. Ich fixe das und stelle eine neue Datei online, dauert aber bis Mittwoch.\nNeue Datei ist online.Danke für die schnelle Antwort. Wegen mir keine Eile, habe die Schubladen schon alle gedruckt.', 'Danke für die schnelle Antwort. Wegen mir keine Eile, habe die Schubladen schon alle gedruckt.'], ['Hey! Wo kommen die Holzfiguren der Bürger hin? Fehlt nur ein Foto oder ein 3D Modell zum Drucken?', 'Hi, ich habe die Kunststofffiguren aus dem Kickstarter, die ich in der Extrabox gelassen habe. Die Holzfiguren habe ich deswegen aus dem Karton aussortiert, du kannst aber versuchen die Figuren in den beiden Spacern unterzubringen, die sind ja nichts anderes als leere Boxen.'], [""Hello! I am concerned about the buildings that are outside of the Building Case. Do they have some kind of fit between them that means that once they are stored in the box they do not separate and the buildings do not move around?\nAlso, after printing one of them, I noticed that the walls supporting the buildings don't go all the way to the top. The stack of buildings is firm, but protrudes from the insert. Maybe those buildings could also have a Case.\nThanks!"", 'Hi, first of all, the insert is not meant to put the box on its side or upside down, but to be able to set up the game quickly. Unfortunately, there is no more room for a case.\nPlease have another look at the photos of the buildings, you can see there how they are sorted.'], ['Hallo, danke für die mühevolle Arbeit. Das Original insert ist in der Tat eine Katastrophe. Ich verstehe nicht wie soetwas hergestellt werden kann und ob niemand das mal testet. Zu deinem Design, mir fehlen tatsächlich ein paar Fotos was du in welche Schublade sortierst. Auch die Gebäude sind nicht alle auf den Fotos erkennbar. Für die Karten wäre ein Foto ebenfalls hilfreich. Danke', 'Ich habe noch weitere Fotos hinzugefügt. Die Verteilung der Karten sollte aus den Dateinamen hervorgehen, sollte da noch was unklar sein, frage mich gern danach.Ich habe mich nach dem Druck von ca 80% deiner Dateien dagegen entschieden sie zu verwenden. Ich finde die Anordnung zu chaotisch, die Bauteile viel zu dünn und fipselig. Insbesondere die Kartenhalter. Außerdem scheint es so daß man die Box nicht hochkant lagern kann. Ich werde dann wohl eine eigene Version erstellen oder auf ein inlay von laserox warten. Dennoch vielen Dank für deine Arbeit.Das tut mir leid. Das Inlay ist nicht darauf ausgelegt, das Spiel seitlich oder auf dem Kopf zu lagern, sondern den Aufbau möglichst schnell hinzubekommen, indem man die Teile so auf den Tisch stellen kann wie man sie aus der Box nimmt. Ausserdem lege ich wert auf möglichst wenig Gewicht und Filamentverbrauch, dadurch mag es im Vergleich zu anderen Inlays etwas fipselig wirken.\nIch werde diese Punkte aber mit in die Beschreibung aufnehmen.', 'Ich habe mich nach dem Druck von ca 80% deiner Dateien dagegen entschieden sie zu verwenden. Ich finde die Anordnung zu chaotisch, die Bauteile viel zu dünn und fipselig. Insbesondere die Kartenhalter. Außerdem scheint es so daß man die Box nicht hochkant lagern kann. Ich werde dann wohl eine eigene Version erstellen oder auf ein inlay von laserox warten. Dennoch vielen Dank für deine Arbeit.Das tut mir leid. Das Inlay ist nicht darauf ausgelegt, das Spiel seitlich oder auf dem Kopf zu lagern, sondern den Aufbau möglichst schnell hinzubekommen, indem man die Teile so auf den Tisch stellen kann wie man sie aus der Box nimmt. Ausserdem lege ich wert auf möglichst wenig Gewicht und Filamentverbrauch, dadurch mag es im Vergleich zu anderen Inlays etwas fipselig wirken.\nIch werde diese Punkte aber mit in die Beschreibung aufnehmen.', 'Das tut mir leid. Das Inlay ist nicht darauf ausgelegt, das Spiel seitlich oder auf dem Kopf zu lagern, sondern den Aufbau möglichst schnell hinzubekommen, indem man die Teile so auf den Tisch stellen kann wie man sie aus der Box nimmt. Ausserdem lege ich wert auf möglichst wenig Gewicht und Filamentverbrauch, dadurch mag es im Vergleich zu anderen Inlays etwas fipselig wirken.\nIch werde diese Punkte aber mit in die Beschreibung aufnehmen.'], ['I started printing, but it does not fit Paladin Sleeves.', 'I used Swan Sleeves Premium (70 x 120 and 64 x 89) and they fits great. Maybe you should enlarge some models in the slicer.'], [""Hi, first thing : what an amazing job, I can't wait to print it !\nDoes this insert include the Frostlander expansion that was delivered with the Kickstarter version ?"", 'Hi, thanks for the praise.\nThe insert has space for the expansion, the additional cards can be placed together with the cards of the basic game, the wooden tokens fit into the drawers.'], ['Hello! What is the gray box on the top left corner? to the left of the box of buildings?', 'I dont understand the grey boxes either. I read the answer to your question but the Fotos doesnt help me.', 'Hi, these are the boxes for the Scenario-Cards and for the Society-Cards.\nI have added a photo showing all the individual parts.'], ['Das inlay ist wunderbar. I was wondering if there is a english version for the drawers contailing the cardboard/wooden tokens The one with the ""runden"".', 'I will design an english version in the next days, give me some time.Thank you just was waiting for a good print to try and this is the one!The new file is online.Thank you very much', 'Thank you just was waiting for a good print to try and this is the one!The new file is online.Thank you very much', 'The new file is online.Thank you very much', 'Thank you very much']]",0,0,6,"by Micknick1968 February 03, 2023",https://www.thingiverse.com/thing:5831805,5831805,https://cdn.thingiverse.com/assets/06/e5/1c/03/ba/card_preview_33e22d6a-0d3e-42e6-8461-f7decf391a30.jpg
filament drying box,Red_Lion,6,"['drying', 'drying box', 'filament', 'filament spool', 'filament spool holder', 'Filament Storage', 'silicagel', 'silica gel']",0,[],0,0,6,"by Red_Lion January 31, 2023",https://www.thingiverse.com/thing:5825622,5825622,https://cdn.thingiverse.com/assets/8c/07/34/29/86/card_preview_40b0a80f-ddeb-49c6-a0c9-041c4b5b386c.png
Drone Business Card V3,HPPAVILIONG7,6,"['build', 'businesscard', 'drone', 'dronepuzzle']",0,[],0,0,6,"by HPPAVILIONG7 February 07, 2023",https://www.thingiverse.com/thing:5841259,5841259,https://cdn.thingiverse.com/assets/47/60/af/1f/15/card_preview_25885cb8-b450-423e-8e35-3eeaa3f97737.png
Zscale rail bridge H beams,DjoekevanT,6,"['bridge', 'hbeam', 'Model Trains', 'train']",0,[],0,0,2,"by DjoekevanT February 01, 2023",https://www.thingiverse.com/thing:5827018,5827018,https://cdn.thingiverse.com/assets/a0/79/4a/b9/a9/card_preview_f45043dd-f88f-4d8b-99e8-befd658cacd4.png
British Battleships for Axis & Allies,jijam417,6,[],0,[],0,0,6,"by jijam417 January 27, 2023",https://www.thingiverse.com/thing:5816497,5816497,https://cdn.thingiverse.com/assets/72/0e/07/41/7e/card_preview_d7714846-b858-4110-9a55-35f20a8a7d30.png
Drunk buddy,htw112,6,"['28mm Miniatures', '3dprintable', 'diorama', 'dioramas', 'drunk', 'miniature', 'Model Trains', 'statue']",0,[],0,0,3,"by htw112 January 30, 2023",https://www.thingiverse.com/thing:5821836,5821836,https://cdn.thingiverse.com/assets/2a/04/fb/16/af/card_preview_57692814-afda-4a2c-98e8-747f75a20b3e.png
Support These Files,WindhamGraves,6,[],0,[],0,0,1,"by WindhamGraves February 13, 2023",https://www.thingiverse.com/thing:5853291,5853291,https://cdn.thingiverse.com/assets/ce/94/c4/a4/9e/card_preview_8dbd03f5-5a91-46c4-b0ef-b7d40eb2e1b2.jpg
KP3S wide range Claw duct print head 5015 V6,Life_Of_Brian,6,"['3010 fan', '5015', '5015 fan duct', 'ADXL345', 'claw', 'e3dv6 mount', 'E3D v6', 'kingroon kp3s', 'kp3s', 'Orbiter v2', 'SupCRprobe', 'superpinda']",0,[],1,0,3,"by Life_Of_Brian January 25, 2023",https://www.thingiverse.com/thing:5811645,5811645,https://cdn.thingiverse.com/assets/37/c1/5b/41/6a/card_preview_0f8e3e3f-d425-49a9-b9ff-5481d385c3d2.JPG
Chess Board,CoteesFPV,6,"['chess', 'Chess Board', 'container', 'holder', 'pokemon']",0,[],0,0,6,"by CoteesFPV January 23, 2023",https://www.thingiverse.com/thing:5804313,5804313,https://cdn.thingiverse.com/assets/87/b9/7f/d0/8d/card_preview_59ed0db9-2b0e-45b1-b46e-fd11622ae888.jpg
7inch Display Flyingbear Ghost 6 mount V2,TechNickUSA,6,"['7inch HDMI LCD', 'flyingbear', 'ghost']",0,[],0,0,3,"by TechNickUSA February 08, 2023",https://www.thingiverse.com/thing:5842341,5842341,https://cdn.thingiverse.com/assets/86/39/25/9b/7d/card_preview_3b8476bf-5061-48b0-8a41-ed6b44f2daf4.jpg
KMS Prinz Eugen,total_idiot01,6,[],0,[],0,0,6,"by total_idiot01 February 07, 2023",https://www.thingiverse.com/thing:5840661,5840661,https://cdn.thingiverse.com/assets/6a/6d/3f/2f/cd/card_preview_e7d47182-1176-48a0-85e6-2528ec090222.png
Cat self defense (my first design),AndrasHermann,6,"['cat', 'cat sesign', 'keychain', 'self defense', 'self defense keychain']",0,[],0,0,6,"by AndrasHermann February 12, 2023",https://www.thingiverse.com/thing:5851293,5851293,https://cdn.thingiverse.com/assets/88/bd/ac/e9/39/card_preview_48637960-f817-4ff6-aa39-bab1d6601257.png
Bird Buddy Add-on,TMagic,6,"['bird', 'Bird Buddy', 'birdfeeder', 'bird feeder', 'water feeder']",2,"[['For the BB_Summer_Main, I see that the holes are not going all the way through, due to the water dispenser. Shouldnt it?', 'Please have a look at the picture both prints are included. There is a bottle attached and the water comes through the hole into the water feeder for the bird.Which holes are you referring to? Ok basically there are two - one for the bottle to be screwed in and one for the water to come out.[Edit]\nOr did you mean the holes left and right in the base below?\nAs they are not for connecting the base to the feeder - the only function (as far as I see this) is to connect addons like the suet ball holder. But as this design has no threat inside the holes and the water dispenser counts as addon, it should be no problem if this hole is covered or not.']]",0,0,6,"by TMagic January 22, 2023",https://www.thingiverse.com/thing:5805240,5805240,https://cdn.thingiverse.com/assets/83/b6/d2/7d/7d/card_preview_66074db8-9ce4-473e-8ff7-3b5547aeea25.jpg
Bugs Bunny stencil 4,Longquang,6,"['bugs', 'bugs bunny', 'bunny', 'hare', 'looney', 'looney toons', 'Looney tunes', 'rabbit', 'stencil']",0,[],0,0,6,"by Longquang February 13, 2023",https://www.thingiverse.com/thing:5850553,5850553,https://cdn.thingiverse.com/assets/8b/fc/da/34/7d/card_preview_9b6ca783-a061-4c4b-a852-90268e203d43.JPG
Magnetic Small Parts Skull Bowl,CB_ATX,6,"['harware', 'magnetic', 'nuts', 'organization', 'screws', 'skull bowl', 'Small Parts', 'tools']",0,[],0,0,4,"by CB_ATX February 09, 2023",https://www.thingiverse.com/thing:5843661,5843661,https://cdn.thingiverse.com/assets/87/94/7c/6f/d0/card_preview_de52e503-3765-4372-9cc4-4a3959e47a11.jpg
クランプ式パーティションホルダー / Covid Partition Screen Holder with Clamp,CyberCyclist,6,"['clamp', 'covid-19', 'COVID19']",0,[],0,0,6,"by CyberCyclist February 19, 2023",https://www.thingiverse.com/thing:5863916,5863916,https://cdn.thingiverse.com/assets/85/45/6e/50/82/card_preview_5b01a1a9-96e7-4144-8e2c-2d5ff10589a7.JPG
RC Drift Bash bar modular,Nwmlarge,6,"['drifting', 'rc drift', 'scale', 'Skyline']",0,[],0,0,6,"by Nwmlarge February 07, 2023",https://www.thingiverse.com/thing:5840057,5840057,https://cdn.thingiverse.com/assets/33/e2/0c/86/cf/card_preview_df972783-1f0b-4155-b3ab-9128b1de85ab.png
Snap Boxes (Valentine’s Edition),DaveMakesStuff,6,"['candy box', 'chocolate', 'chocolate box', 'container', 'containers', 'holder', 'modular', 'modular storage', 'storage', 'valentine', 'valentines', 'valentines day', 'valentines day gifts']",0,[],0,0,4,"by DaveMakesStuff January 22, 2023",https://www.thingiverse.com/thing:5801419,5801419,https://cdn.thingiverse.com/assets/aa/02/d0/07/73/card_preview_1179715e-1840-4fbd-9575-bc7c631851a8.jpg
Nun stencil 5,Longquang,6,"['female', 'gun', 'nun', 'sexy', 'stencil']",0,[],0,0,6,"by Longquang February 08, 2023",https://www.thingiverse.com/thing:5841731,5841731,https://cdn.thingiverse.com/assets/70/83/0b/5a/8f/card_preview_1ad9e407-43d4-4324-9e80-dcf383a52280.JPG
razor with safety cap,hallo_ralph,6,"['razor', 'razor blade', 'razor blade holder', 'razor holder', 'safety razor']",0,[],0,0,0,"by hallo_ralph February 09, 2023",https://www.thingiverse.com/thing:5844065,5844065,https://cdn.thingiverse.com/assets/a1/e1/b9/4b/7b/card_preview_53f25064-1849-4f4d-ae7e-5d3f386d5393.jpg
Archery Target TPU,MarkVIIIMarc,6,"['archery', 'Brita', 'container', 'flask', 'Target']",0,[],0,0,6,"by MarkVIIIMarc January 23, 2023",https://www.thingiverse.com/thing:5806870,5806870,https://cdn.thingiverse.com/assets/14/d8/b0/a5/56/card_preview_cb77cd5a-67f2-4311-8f68-3826db3dd986.png
Proletarian guitar pick,alien_2005,6,"['acoustic guitar', 'bass guitar', 'electric guitar', 'guitar', 'Guitar Pick', 'Mediator']",7,"[['Print This Off In Dozens and Then Hand Them Out To White Women and Gay Men. After, Watch Them Cry. LOL!', 'i think you need a doctorHis comment has been flagged so no longer visible, but I already got a pretty good feel for the type of comment that it was. Someone who sees the symbol and immediately thinks of only the worst elements of the USSR and Mao Zi Dong...well, this man was from Canada, judging by his account, he is very much exposed to bourgeois-capitalist propaganda, he obviously does not know history, and has never read the works of either Karl Marsk, or Friedrich Engels, or Lenin, or Stalin, these people imagine a socialist society somehow terrible, and not as it really isWell I do know history and have read The Communist Manifesto. Stalin actually was uniquely bad, like George W. Bush and Hitler were uniquely bad (I\'m not saying Stalin didn\'t do anything useful). But a lot of the idealism behind Socialism is pretty good, if the idealists\' assumptions are correct. The same can be said of Capitalism, only if the capitalist idealists\' assumptions are correct.Regardless, beautiful picks. They will certainly make people smile and happy to use them when they play.I really hope so))) my friend, the guitarist of the band ""Eternal Deception"" and ""MILLIARD"" bought me two coils of Pet-G plastic, asked one for me and the second asked to print as many picks as this coil is enough))) now already in print 9th batch of 64 pieces))) to say that there are a lot of picks is to say nothing, apparently there will be more than 1000 pieces)))', 'His comment has been flagged so no longer visible, but I already got a pretty good feel for the type of comment that it was. Someone who sees the symbol and immediately thinks of only the worst elements of the USSR and Mao Zi Dong...well, this man was from Canada, judging by his account, he is very much exposed to bourgeois-capitalist propaganda, he obviously does not know history, and has never read the works of either Karl Marsk, or Friedrich Engels, or Lenin, or Stalin, these people imagine a socialist society somehow terrible, and not as it really isWell I do know history and have read The Communist Manifesto. Stalin actually was uniquely bad, like George W. Bush and Hitler were uniquely bad (I\'m not saying Stalin didn\'t do anything useful). But a lot of the idealism behind Socialism is pretty good, if the idealists\' assumptions are correct. The same can be said of Capitalism, only if the capitalist idealists\' assumptions are correct.Regardless, beautiful picks. They will certainly make people smile and happy to use them when they play.I really hope so))) my friend, the guitarist of the band ""Eternal Deception"" and ""MILLIARD"" bought me two coils of Pet-G plastic, asked one for me and the second asked to print as many picks as this coil is enough))) now already in print 9th batch of 64 pieces))) to say that there are a lot of picks is to say nothing, apparently there will be more than 1000 pieces)))', 'well, this man was from Canada, judging by his account, he is very much exposed to bourgeois-capitalist propaganda, he obviously does not know history, and has never read the works of either Karl Marsk, or Friedrich Engels, or Lenin, or Stalin, these people imagine a socialist society somehow terrible, and not as it really isWell I do know history and have read The Communist Manifesto. Stalin actually was uniquely bad, like George W. Bush and Hitler were uniquely bad (I\'m not saying Stalin didn\'t do anything useful). But a lot of the idealism behind Socialism is pretty good, if the idealists\' assumptions are correct. The same can be said of Capitalism, only if the capitalist idealists\' assumptions are correct.Regardless, beautiful picks. They will certainly make people smile and happy to use them when they play.I really hope so))) my friend, the guitarist of the band ""Eternal Deception"" and ""MILLIARD"" bought me two coils of Pet-G plastic, asked one for me and the second asked to print as many picks as this coil is enough))) now already in print 9th batch of 64 pieces))) to say that there are a lot of picks is to say nothing, apparently there will be more than 1000 pieces)))', 'Well I do know history and have read The Communist Manifesto. Stalin actually was uniquely bad, like George W. Bush and Hitler were uniquely bad (I\'m not saying Stalin didn\'t do anything useful). But a lot of the idealism behind Socialism is pretty good, if the idealists\' assumptions are correct. The same can be said of Capitalism, only if the capitalist idealists\' assumptions are correct.Regardless, beautiful picks. They will certainly make people smile and happy to use them when they play.I really hope so))) my friend, the guitarist of the band ""Eternal Deception"" and ""MILLIARD"" bought me two coils of Pet-G plastic, asked one for me and the second asked to print as many picks as this coil is enough))) now already in print 9th batch of 64 pieces))) to say that there are a lot of picks is to say nothing, apparently there will be more than 1000 pieces)))', 'Regardless, beautiful picks. They will certainly make people smile and happy to use them when they play.I really hope so))) my friend, the guitarist of the band ""Eternal Deception"" and ""MILLIARD"" bought me two coils of Pet-G plastic, asked one for me and the second asked to print as many picks as this coil is enough))) now already in print 9th batch of 64 pieces))) to say that there are a lot of picks is to say nothing, apparently there will be more than 1000 pieces)))', 'I really hope so))) my friend, the guitarist of the band ""Eternal Deception"" and ""MILLIARD"" bought me two coils of Pet-G plastic, asked one for me and the second asked to print as many picks as this coil is enough))) now already in print 9th batch of 64 pieces))) to say that there are a lot of picks is to say nothing, apparently there will be more than 1000 pieces)))']]",0,0,6,"by alien_2005 January 25, 2023",https://www.thingiverse.com/thing:5811544,5811544,https://cdn.thingiverse.com/assets/a1/c4/89/ae/6f/card_preview_6809d693-6d10-4bc2-9b8c-f846759fb018.JPG
6-trivet Holder,Robotroadkill,6,"['kitchen', 'trivet', 'trivets']",0,[],0,0,6,"by Robotroadkill January 27, 2023",https://www.thingiverse.com/thing:5815061,5815061,https://cdn.thingiverse.com/assets/fb/24/1d/d1/06/card_preview_0539eb76-133d-4447-af22-b806e0954fd3.jpg
7inch Display Flyingbear Ghost 6 mount V2,TechNickUSA,6,"['7inch HDMI LCD', 'flyingbear', 'ghost']",0,[],0,0,3,"by TechNickUSA February 08, 2023",https://www.thingiverse.com/thing:5842341,5842341,https://cdn.thingiverse.com/assets/86/39/25/9b/7d/card_preview_3b8476bf-5061-48b0-8a41-ed6b44f2daf4.jpg
Cat self defense (my first design),AndrasHermann,6,"['cat', 'cat sesign', 'keychain', 'self defense', 'self defense keychain']",0,[],0,0,6,"by AndrasHermann February 12, 2023",https://www.thingiverse.com/thing:5851293,5851293,https://cdn.thingiverse.com/assets/88/bd/ac/e9/39/card_preview_48637960-f817-4ff6-aa39-bab1d6601257.png
Magnetic Small Parts Skull Bowl,CB_ATX,6,"['harware', 'magnetic', 'nuts', 'organization', 'screws', 'skull bowl', 'Small Parts', 'tools']",0,[],0,0,4,"by CB_ATX February 09, 2023",https://www.thingiverse.com/thing:5843661,5843661,https://cdn.thingiverse.com/assets/87/94/7c/6f/d0/card_preview_de52e503-3765-4372-9cc4-4a3959e47a11.jpg
Proletarian guitar pick,alien_2005,6,"['acoustic guitar', 'bass guitar', 'electric guitar', 'guitar', 'Guitar Pick', 'Mediator']",7,"[['Print This Off In Dozens and Then Hand Them Out To White Women and Gay Men. After, Watch Them Cry. LOL!', 'i think you need a doctorHis comment has been flagged so no longer visible, but I already got a pretty good feel for the type of comment that it was. Someone who sees the symbol and immediately thinks of only the worst elements of the USSR and Mao Zi Dong...well, this man was from Canada, judging by his account, he is very much exposed to bourgeois-capitalist propaganda, he obviously does not know history, and has never read the works of either Karl Marsk, or Friedrich Engels, or Lenin, or Stalin, these people imagine a socialist society somehow terrible, and not as it really isWell I do know history and have read The Communist Manifesto. Stalin actually was uniquely bad, like George W. Bush and Hitler were uniquely bad (I\'m not saying Stalin didn\'t do anything useful). But a lot of the idealism behind Socialism is pretty good, if the idealists\' assumptions are correct. The same can be said of Capitalism, only if the capitalist idealists\' assumptions are correct.Regardless, beautiful picks. They will certainly make people smile and happy to use them when they play.I really hope so))) my friend, the guitarist of the band ""Eternal Deception"" and ""MILLIARD"" bought me two coils of Pet-G plastic, asked one for me and the second asked to print as many picks as this coil is enough))) now already in print 9th batch of 64 pieces))) to say that there are a lot of picks is to say nothing, apparently there will be more than 1000 pieces)))', 'His comment has been flagged so no longer visible, but I already got a pretty good feel for the type of comment that it was. Someone who sees the symbol and immediately thinks of only the worst elements of the USSR and Mao Zi Dong...well, this man was from Canada, judging by his account, he is very much exposed to bourgeois-capitalist propaganda, he obviously does not know history, and has never read the works of either Karl Marsk, or Friedrich Engels, or Lenin, or Stalin, these people imagine a socialist society somehow terrible, and not as it really isWell I do know history and have read The Communist Manifesto. Stalin actually was uniquely bad, like George W. Bush and Hitler were uniquely bad (I\'m not saying Stalin didn\'t do anything useful). But a lot of the idealism behind Socialism is pretty good, if the idealists\' assumptions are correct. The same can be said of Capitalism, only if the capitalist idealists\' assumptions are correct.Regardless, beautiful picks. They will certainly make people smile and happy to use them when they play.I really hope so))) my friend, the guitarist of the band ""Eternal Deception"" and ""MILLIARD"" bought me two coils of Pet-G plastic, asked one for me and the second asked to print as many picks as this coil is enough))) now already in print 9th batch of 64 pieces))) to say that there are a lot of picks is to say nothing, apparently there will be more than 1000 pieces)))', 'well, this man was from Canada, judging by his account, he is very much exposed to bourgeois-capitalist propaganda, he obviously does not know history, and has never read the works of either Karl Marsk, or Friedrich Engels, or Lenin, or Stalin, these people imagine a socialist society somehow terrible, and not as it really isWell I do know history and have read The Communist Manifesto. Stalin actually was uniquely bad, like George W. Bush and Hitler were uniquely bad (I\'m not saying Stalin didn\'t do anything useful). But a lot of the idealism behind Socialism is pretty good, if the idealists\' assumptions are correct. The same can be said of Capitalism, only if the capitalist idealists\' assumptions are correct.Regardless, beautiful picks. They will certainly make people smile and happy to use them when they play.I really hope so))) my friend, the guitarist of the band ""Eternal Deception"" and ""MILLIARD"" bought me two coils of Pet-G plastic, asked one for me and the second asked to print as many picks as this coil is enough))) now already in print 9th batch of 64 pieces))) to say that there are a lot of picks is to say nothing, apparently there will be more than 1000 pieces)))', 'Well I do know history and have read The Communist Manifesto. Stalin actually was uniquely bad, like George W. Bush and Hitler were uniquely bad (I\'m not saying Stalin didn\'t do anything useful). But a lot of the idealism behind Socialism is pretty good, if the idealists\' assumptions are correct. The same can be said of Capitalism, only if the capitalist idealists\' assumptions are correct.Regardless, beautiful picks. They will certainly make people smile and happy to use them when they play.I really hope so))) my friend, the guitarist of the band ""Eternal Deception"" and ""MILLIARD"" bought me two coils of Pet-G plastic, asked one for me and the second asked to print as many picks as this coil is enough))) now already in print 9th batch of 64 pieces))) to say that there are a lot of picks is to say nothing, apparently there will be more than 1000 pieces)))', 'Regardless, beautiful picks. They will certainly make people smile and happy to use them when they play.I really hope so))) my friend, the guitarist of the band ""Eternal Deception"" and ""MILLIARD"" bought me two coils of Pet-G plastic, asked one for me and the second asked to print as many picks as this coil is enough))) now already in print 9th batch of 64 pieces))) to say that there are a lot of picks is to say nothing, apparently there will be more than 1000 pieces)))', 'I really hope so))) my friend, the guitarist of the band ""Eternal Deception"" and ""MILLIARD"" bought me two coils of Pet-G plastic, asked one for me and the second asked to print as many picks as this coil is enough))) now already in print 9th batch of 64 pieces))) to say that there are a lot of picks is to say nothing, apparently there will be more than 1000 pieces)))']]",0,0,6,"by alien_2005 January 25, 2023",https://www.thingiverse.com/thing:5811544,5811544,https://cdn.thingiverse.com/assets/a1/c4/89/ae/6f/card_preview_6809d693-6d10-4bc2-9b8c-f846759fb018.JPG
Technic Axle 2L 6280797,knox0043,6,"['computer', 'Computer Accessories', 'drive', 'harddrive', 'hard drive', 'hard drive mount', 'holder', 'mount', 'SSD Adapter', 'stand']",0,[],0,0,6,"by knox0043 January 24, 2023",https://www.thingiverse.com/thing:5809155,5809155,https://cdn.thingiverse.com/assets/da/95/bb/d5/d8/card_preview_21c11434-0f47-4fec-8922-5cade82157b2.png
Altoid Tin Watercolor Set,Jmullins42,6,"['altoid', 'altoids tin', 'painting', 'watercolor']",0,[],0,0,6,"by Jmullins42 February 02, 2023",https://www.thingiverse.com/thing:5830126,5830126,https://cdn.thingiverse.com/assets/92/93/89/c7/5f/card_preview_c77658a7-081e-45b4-a6a8-a32785af18c3.jpg
Molinillo con ilusión óptica,Joorge,6,"['3D printing', 'Impresin 3D', 'molinillo', 'pinwhell']",0,[],0,0,6,"by Joorge February 07, 2023",https://www.thingiverse.com/thing:5840710,5840710,https://cdn.thingiverse.com/assets/7d/fd/c4/ab/74/card_preview_6b7477d4-b73f-433b-92d2-6c5c8ee13165.png
Squirtle Kirby,pressprint,6,"['Kirby', 'pokemon', 'remix']",0,[],0,0,3,"by pressprint January 22, 2023",https://www.thingiverse.com/thing:5804972,5804972,https://cdn.thingiverse.com/assets/29/d2/95/d6/bc/card_preview_5340b8de-7039-4dfb-a2c0-98717aa7da54.jpg
Bomb from Mariokart,Ghostpotatoe,6,"['bomb', 'Created with FreeCAD', 'free', 'freecad', 'mario', 'Mariokart', 'video game', 'Video games']",0,[],0,0,4,"by Ghostpotatoe January 27, 2023",https://www.thingiverse.com/thing:5816517,5816517,https://cdn.thingiverse.com/assets/63/0d/ba/be/9b/card_preview_b2b27f1f-986b-4432-8ab3-2b576d24a508.png
Gameboy Advance SP Stand,Popix__,6,"['collection', 'console', 'gameboy advance sp', 'holder', 'portable', 'Retrogaming', 'stand', 'support', 'videogames']",0,[],0,0,4,"by Popix__ January 30, 2023",https://www.thingiverse.com/thing:5813804,5813804,https://cdn.thingiverse.com/assets/29/ca/e8/1a/cf/card_preview_3b27cba0-2cd0-4f83-bb00-16711e2e1e2c.PNG
Arches Watch Tower,SteedMaker,6,"['Ancient', 'architecture', 'boardgame', 'building', 'Castle', 'castle tower', 'castletower', 'container', 'dungeonsanddragons', 'gazebo', 'Hero', 'heroquest', 'holder', 'RPG', 'structure', 'tabletop', 'Tabletop Game', 'tabletopgaming', 'tower', 'wargaming', 'watchtower', 'watchtower dnd']",0,[],0,0,6,"by SteedMaker January 22, 2023",https://www.thingiverse.com/thing:5806160,5806160,https://cdn.thingiverse.com/assets/a0/22/8e/ef/1d/card_preview_f265288a-e940-4930-9c47-4f525dfa2036.jpeg
ISCG-05 Bash Guard / Chain Guide,JWP763,6,"['Bash Guard', 'bicycle', 'bike', 'chain guard', 'chain guide', 'ISCG05', 'Mountain Bike', 'titanium']",2,"[['This is exactly what im looking for, ty very much', 'You got it!']]",0,0,4,"by JWP763 February 11, 2023",https://www.thingiverse.com/thing:5848578,5848578,https://cdn.thingiverse.com/assets/d6/e9/84/53/0f/card_preview_c1e840af-ecff-49e3-b5b9-9cfc4ac025b4.jpg
Modern monitor riser stand,marcsis,6,[],0,[],0,0,6,"by marcsis January 29, 2023",https://www.thingiverse.com/thing:5819870,5819870,https://cdn.thingiverse.com/assets/5e/74/c8/01/df/card_preview_4de38bac-77dc-4622-9c1c-a801778f74d5.jpg
PLAGUE MAN ATTACK,PrintYourMonsters,6,"['3dprintable', 'dnd5e', 'emmanuel lepas', 'miniature', 'monster', 'pathfinder', 'plague', 'printyourmonsters', 'swamp', 'tabletop', 'tabletop gaming', 'warhammer', 'warhammer 40k']",0,[],0,0,3,"by PrintYourMonsters February 18, 2023",https://www.thingiverse.com/thing:5862001,5862001,https://cdn.thingiverse.com/assets/ac/21/3d/1c/59/card_preview_e5173828-2038-4ba5-8127-fd0452604153.jpg
