title,name,likes,tags,commentsCount,comments,makes,remixes,apps,date,url,id,img
Mini Oink's Remix,3DTwinkie,32,"['liloinks', 'minihouse', 'oinks', 'papermario64', 'pigs', 'pm64', 'remix', 'supportless']",0,[],0,0,6,"by 3DTwinkie January 23, 2023",https://www.thingiverse.com/thing:5807687,5807687,https://cdn.thingiverse.com/assets/33/b4/5e/57/3b/card_preview_52c6d9de-824d-4bf3-bfb4-3f7e9fb51dcd.jpg
Clockwork Turtle,mz4250,32,"['clockwork', 'robot', 'turtle']",0,[],0,0,6,"by mz4250 February 07, 2023",https://www.thingiverse.com/thing:5841340,5841340,https://cdn.thingiverse.com/assets/b4/88/bc/df/88/card_preview_cd08109d-207b-4b1f-92dc-1b7e2a1b6b27.png
Pop-Top Lid for Cat Food - Dog Food Cans,msean,32,"['can', 'cat', 'dog', 'food', 'lid', 'Poptop', 'storage']",0,[],0,0,4,"by msean January 23, 2023",https://www.thingiverse.com/thing:5807743,5807743,https://cdn.thingiverse.com/assets/1c/a4/cf/20/e7/card_preview_6e4dedf2-1c05-4373-b830-f82933990e78.jpg
Cat reflection stencil 2,Longquang,32,"['2DArt', '2d art', '2d wall art', 'animal', 'animals', 'cat', 'reflection', 'stencil', 'tiger', 'wall']",0,[],0,0,6,"by Longquang February 06, 2023",https://www.thingiverse.com/thing:4782360,4782360,https://cdn.thingiverse.com/assets/a4/7c/0e/13/ff/card_preview_c8447807-565b-4b30-a902-67c32d4afa7b.JPG
Knurl Twist Fidget Toy,nblackley,32,[],0,[],0,0,6,"by nblackley February 06, 2023",https://www.thingiverse.com/thing:5838912,5838912,https://cdn.thingiverse.com/assets/38/a5/1a/38/40/card_preview_1166e199-b216-497c-99e6-6d04865fbf15.png
Pentacubits Puzzle,Pentoma,32,"['polyform', 'puzzle']",1,[['Hey. Cool puzzle.\nI was thinking that on the inside lid you could put some images of the shapes to try and make with them (with and without the hexagon). Give people some guidance on what can be done.\nJust a thought.']],0,0,4,"by Pentoma February 09, 2023",https://www.thingiverse.com/thing:5844623,5844623,https://cdn.thingiverse.com/assets/a4/33/97/94/cb/card_preview_e34fecb9-4b50-461d-8b4f-a699819404c9.jpg
The best snow scraper,Banicokl,32,"['scraper', 'snow', 'snowscraper']",0,[],0,0,6,"by Banicokl January 28, 2023",https://www.thingiverse.com/thing:5817583,5817583,https://cdn.thingiverse.com/assets/7b/ef/e4/c0/af/card_preview_e58aa6c1-8bc3-4e48-8b9f-d0df5d645a00.png
Gear Pump (Let's Print YouTube),LetsPrintYT,31,"['3d printed', '3d printer', '3D printing', '3D Slash', 'container', 'E3D v6', 'Gear', 'gearbox', 'gears', 'gear pump', 'holder', 'lobe', 'tutorial', 'water pump', 'youtube']",0,[],0,0,6,"by LetsPrintYT January 22, 2023",https://www.thingiverse.com/thing:5805412,5805412,https://cdn.thingiverse.com/assets/ff/ed/7e/11/6a/card_preview_5c96a043-a84c-403c-8881-93cf0be6ae38.jpg
Sidewalk sign / Sandwich board,Raidy,31,[],0,[],0,0,4,"by Raidy January 27, 2023",https://www.thingiverse.com/thing:5815210,5815210,https://cdn.thingiverse.com/assets/cb/e4/95/d2/ad/card_preview_2dffbcb2-a017-4dc7-8f1e-883a7a8a443d.png
Ducted fan 160mm with 540 motor,Tomguerra102,31,"['540', '540 motor', 'cooler', 'cooling duct', 'ducted', 'extractor', 'extractor fan', 'fan', 'fan duct', 'fume extractor']",2,"[['Got any pictures from your installation? as well as your controlling options?', 'Hello! The motor fits into its place, you only have to sand it a little since it fits very tight, then the propeller surely you have to enlarge the place of the shaft, what do you mean by controller options?']]",0,0,6,"by Tomguerra102 January 23, 2023",https://www.thingiverse.com/thing:5807880,5807880,https://cdn.thingiverse.com/assets/59/90/ee/2d/ac/card_preview_85057bcf-4678-4be9-a264-1cc45885f047.jpg
"5"" Toroidal propellers for drones V1",SharpTurnsFPV,31,"['FPV drone', 'propeller', 'toroidal']",3,"[['Have you flown them yet? I printed a set of 5"" toroidal propellers and flew them the other day and they exploded lol. Gotta balance em for sure!', 'Also, is there any way you could release the cad file?'], ['3.5 or 4” version?']]",0,0,4,"by SharpTurnsFPV February 04, 2023",https://www.thingiverse.com/thing:5820520,5820520,https://cdn.thingiverse.com/assets/56/da/62/56/03/card_preview_b43b01d0-cee3-4080-82c9-9b626e940fa9.png
Dog Phone Stand/Keychain For Thick or big phones,Dillon_Ferreira,31,"['cute', 'dog', 'iPhone stand', 'Phone Stand']",0,[],0,0,6,"by Dillon_Ferreira January 26, 2023",https://www.thingiverse.com/thing:5812899,5812899,https://cdn.thingiverse.com/assets/54/76/64/8a/1c/card_preview_8888080e-5bcb-49db-bc02-c32a99fcd43d.png
Boarding Actions Necron Set - WH40k,Vontragg,31,"['Boarding Actions', 'Necron', 'tabletop', 'Terrain', 'warhammer40k', 'Warhammer 40000', 'warhammer 40k', 'WH40K']",0,[],0,0,4,"by Vontragg January 31, 2023",https://www.thingiverse.com/thing:5818464,5818464,https://cdn.thingiverse.com/assets/0b/27/47/b9/be/card_preview_3af75978-c090-40d9-9741-d02b5336327d.png
Safebox with classic numeric code,mBraga1989,31,"['container', 'engineering', 'Mechanical design', 'numeric code', 'Numeric Combination', 'safe box', 'secret code']",0,[],0,0,6,"by mBraga1989 January 29, 2023",https://www.thingiverse.com/thing:5820868,5820868,https://cdn.thingiverse.com/assets/0a/d5/a0/d8/2f/card_preview_a1b02d1c-cbd5-43f1-96f3-b86e5b7efb97.jpg
Dungeons & Dragons Dice Tower - Dice Catcher Add-on,DRUNKnRETRO,31,"['catcher', 'dice', 'dice tower', 'dnd', 'dnd miniature', 'dragons', 'dungeons', 'dungeons and dragons', 'Eidolon', 'gaming', 'Handbook', 'idol', 'Moloch', 'players', 'possessed', 'sacred', 'statue', 'tabletop', 'tabletop gaming', 'tower']",1,"[[""There's Some REALLY Cool Looking Stuff Related To D&D. Ironic. LOL!""]]",0,0,4,"by DRUNKnRETRO January 31, 2023",https://www.thingiverse.com/thing:5825641,5825641,https://cdn.thingiverse.com/assets/19/28/d3/6b/64/card_preview_cccf54eb-ff0c-4962-91cc-da8428dc2713.jpg
gundam/gunpla eighty six HG 1/48 reginleif option parts,CapsDJ,31,"['eighty six', 'GUNDAM', 'Gunpla', 'Gunpla Parts', 'model kit']",0,[],0,0,4,"by CapsDJ January 31, 2023",https://www.thingiverse.com/thing:5824214,5824214,https://cdn.thingiverse.com/assets/ba/00/2b/f6/e9/card_preview_76b8883c-df60-4fbc-aa92-857009192fce.jpg
Shrieker,IndianaJames,31,"['Brita', 'container', 'flask']",0,[],0,0,6,"by IndianaJames January 23, 2023",https://www.thingiverse.com/thing:5808533,5808533,https://cdn.thingiverse.com/assets/39/02/16/20/d3/card_preview_428651ce-3371-4622-a1a2-e87c7f270778.png
LED-Light for Ender 3 S1 Plus,benebelter,31,[],3,"[['könntest du die File mit der Leiste nochmal hochladen. Ist beschädigt und kann leider nicht mehr geöffnet werden.\n:)', 'Gefixt :-)WOW voll schnell vielen Dank!!', 'WOW voll schnell vielen Dank!!']]",0,0,6,"by benebelter January 29, 2023",https://www.thingiverse.com/thing:5820928,5820928,https://cdn.thingiverse.com/assets/2c/c5/ef/f2/93/card_preview_769bf9d4-dcc9-4bcf-b790-c1e6d4f94acb.jpg
"Atom, bio hazard, nuclear signs cookie cutters",Uzair2007,31,"['3D Cookie Cutters', 'Atom cookie cutter', 'baking kits', 'baking tools', 'bio hazard', 'biscuit cutter', 'cookie stencils', 'cookie cutter', 'cooking tools', 'Fondant Cutter', 'Home Baking', 'sugarcraft']",0,[],0,0,4,"by Uzair2007 February 16, 2023",https://www.thingiverse.com/thing:5858427,5858427,https://cdn.thingiverse.com/assets/84/e0/2f/00/dd/card_preview_5cf818ad-cc27-4a2d-936f-4dc34d735ba8.jpg
Kirby,Irnkman,31,"['Kirby', 'miniature', 'nintendo', 'Super Smash Bros', 'video game']",0,[],0,0,6,"by Irnkman January 27, 2023",https://www.thingiverse.com/thing:5816659,5816659,https://cdn.thingiverse.com/assets/1a/e0/79/80/9b/card_preview_255c73be-44b2-4b41-ba55-25cbff7c2af3.png
Boarding Actions Necron Set - WH40k,Vontragg,31,"['Boarding Actions', 'Necron', 'tabletop', 'Terrain', 'warhammer40k', 'Warhammer 40000', 'warhammer 40k', 'WH40K']",0,[],0,0,4,"by Vontragg January 31, 2023",https://www.thingiverse.com/thing:5818464,5818464,https://cdn.thingiverse.com/assets/0b/27/47/b9/be/card_preview_3af75978-c090-40d9-9741-d02b5336327d.png
Safebox with classic numeric code,mBraga1989,31,"['container', 'engineering', 'Mechanical design', 'numeric code', 'Numeric Combination', 'safe box', 'secret code']",0,[],0,0,6,"by mBraga1989 January 29, 2023",https://www.thingiverse.com/thing:5820868,5820868,https://cdn.thingiverse.com/assets/0a/d5/a0/d8/2f/card_preview_a1b02d1c-cbd5-43f1-96f3-b86e5b7efb97.jpg
Hommer Simpson the Boss,Sergiocho,31,[],0,[],0,0,6,"by Sergiocho February 14, 2023",https://www.thingiverse.com/thing:5854597,5854597,https://cdn.thingiverse.com/assets/c1/ba/c0/cb/b0/card_preview_af639cb5-b6dc-456c-9abf-47912f391aff.JPG
"Car trim tool, pry tool, crowbar, removal/disassembly tool",Filixx,31,"['car', 'crowbar', 'disassemble', 'disassembly', 'pry', 'pry bar', 'pry tool', 'tool', 'trim']",0,[],0,0,6,"by Filixx February 10, 2023",https://www.thingiverse.com/thing:5846490,5846490,https://cdn.thingiverse.com/assets/d2/ea/ef/84/9e/card_preview_5d661a6f-38e6-4153-864f-d81441f19076.PNG
Geometric cat wallart - Jig,dasKashi,30,[],0,[],0,0,4,"by dasKashi January 23, 2023",https://www.thingiverse.com/thing:5807294,5807294,https://cdn.thingiverse.com/assets/80/ca/85/1b/88/card_preview_f6a2c498-ae95-48ef-afe2-11ad19c3c048.png
Arduino FFB Yoke v1.2,gagagu,30,"['arduino', 'DIY electronics', 'flight controller', 'Flight Simulator', 'Flight Yoke', 'Flightsim', 'msfs2020', 'Xplane', 'yoke']",0,[],0,0,4,"by gagagu January 24, 2023",https://www.thingiverse.com/thing:5809789,5809789,https://cdn.thingiverse.com/assets/13/88/c7/f6/13/card_preview_ff93295c-9632-4bc8-a126-6b27e5147d51.jpg
Razer Toaster: Coaster Holster and (4) Coasters,SLaM3DPrintLab,30,"['bunny ears', 'coasters', 'cutte', 'Donate plox', 'doritos', 'electronics', 'eSports', 'food and wine', 'gamerfuel', 'kanpai', 'MLG', 'mtdew', 'MTG', 'ohiogozaimasu', 'Razer', 'razer toaster', 'razertoaster', 'sake', 'slam3dprintlab', 'South Korea', 'toast', 'toast with the most', 'Toasters']",0,[],0,0,6,"by SLaM3DPrintLab January 31, 2023",https://www.thingiverse.com/thing:5824148,5824148,https://cdn.thingiverse.com/assets/3a/ff/0e/50/ca/card_preview_596a26ec-2ec3-45bf-9b82-7465fc475e19.jpg
Darwin Wind Pipe,EmilDV,30,['wind generator'],5,"[['If you divide 360 into 8 instead of 6 this thing becomes installeble on corners of buildings ;-)', 'Interesting idea.'], ['This is really cool, I saw it on RMS channel. Have you managed to get any decent wattage out of it? In any case it is awesome!', ""I've got it printed by haven't had a chance to test it yet due to work obligations.Ok cool - thanks for sharing!"", 'Ok cool - thanks for sharing!']]",0,0,6,"by EmilDV January 27, 2023",https://www.thingiverse.com/thing:5816723,5816723,https://cdn.thingiverse.com/assets/e7/8f/1f/95/bd/card_preview_1fcaab19-1866-47cc-b6e6-7542fd40e860.png
Articulated Sausage Dog - Multiple Sizes Available,Kwerkshop,30,"['Articulated', 'dog', 'flexible', 'Flexy', 'printinplace', 'print in place', 'puppy', 'sausage', 'wobbly']",0,[],0,0,3,"by Kwerkshop February 15, 2023",https://www.thingiverse.com/thing:5856343,5856343,https://cdn.thingiverse.com/assets/be/ad/d3/52/fd/card_preview_04db75a9-ca3a-4190-bb00-274d0beedc0b.png
"V6 5"" Toroidal Prop With 5mm Shaft, Quad-Loop Version",WillowEhrich,30,"['drone', 'fpv', 'propeller', 'Quadcopter', 'toroidal']",3,"[['Could you create the same one for a 8inch drone please. I am working on a project, it would really help me out a lot.'], ['i try to print this ...for me there is no effectiveness compared to conventional blades. sorry.PS. i compare two props on dc motor (not BLDC)\nPPS sorry i try prevision version', ""Thank you so much for printing one of my designs! It's likely non of these 3d printed toroidal props are going to be close to standard manufactured props, especially the quad blade ones. But its really fun to test new designs and maybe come up with some that really work well. Thanks again for the feedback, I hope you had fun and would try some of my other designs that might work better.""]]",0,0,6,"by WillowEhrich February 09, 2023",https://www.thingiverse.com/thing:5843835,5843835,https://cdn.thingiverse.com/assets/65/5d/cc/6e/31/card_preview_eb9e7d73-b3fb-4836-8dcf-67f7484a4bc1.jpg
Harry Potter Wand - easy to assemble,Vasko85,30,"['easy assembly', 'easy print', 'Harry Potter', 'Harry Potter Wand', 'magic wand']",0,[],0,0,6,"by Vasko85 February 08, 2023",https://www.thingiverse.com/thing:5841472,5841472,https://cdn.thingiverse.com/assets/0e/f2/73/a7/f3/card_preview_b98b10d2-b017-451d-968f-762fcae723fb.png
My first 3d printed necktie,abetterthanyours,30,"['necktie', 'tie']",3,"[['I love your design and I\'m thinking it\'d be fun to make some variations on this, but I don\'t understand how the hinges work. ""the hinges use 1.75mm filament in the holes to link the tie together."" I get that you could thread filament through the hinges, but how does it stay in place? Sorry I\'m dense. I feel like this is something easy.', 'So you can melt the excess filament with a soldering iron or you can if you trimmed it super close to the tie then you could use a little super glue on the outsides of the tie leaving the center hinge free floating. I used an soldering iron on mine. The design was the hard part, but I think I have it figured out. If you see a design that you would like let me know and I will play with the files to swap it out.'], ['Comment has been deleted'], [""Fantastic, well done. It looks the business. I particularly like the two tone effect. I've saved the files but not sure if I will get round to making.\nCONGRATULATIONS""]]",0,0,4,"by abetterthanyours February 15, 2023",https://www.thingiverse.com/thing:5856005,5856005,https://cdn.thingiverse.com/assets/a1/09/21/6e/d5/card_preview_fa4fb2fc-28c0-4e72-b428-d9566afb41f2.jpeg
Caliper Radius Gauge - customizable,dougk49,30,"['caliper', 'Digital Caliper', 'radius', 'Radius finder', 'radius gauge']",3,"[['How can the OpenSCAD file be modified to have the text printed as raised text instead of embossed text? I expect that would be simple for someone familiar with OpenSCAD but unfortunately, I am not.', 'I updated the SCAD file to support a raised inscription. Use the new version and enter a negative number for the InscriptionDepth to make it raised.Thanks for the quick response.', 'Thanks for the quick response.']]",0,0,5,"by dougk49 January 30, 2023",https://www.thingiverse.com/thing:5823379,5823379,https://cdn.thingiverse.com/assets/db/4f/4a/1b/fe/card_preview_c631a122-d9a6-40f3-b5ec-9dc798527e9a.jpg
Kerosene lamp flask (vase mode) Bat,Taranro,30,[],2,"[[""Great use of vase mode... translucent, light weight, and fast print!I've added your thing to my Design: Thin-Layer Collection, to help other Thingiverse designers better understand the special properties of thin-layers and thin-walls."", 'Okay thank you']]",0,0,1,"by Taranro January 24, 2023",https://www.thingiverse.com/thing:5809325,5809325,https://cdn.thingiverse.com/assets/26/57/5f/21/13/card_preview_860c39f9-1845-4820-be42-4c870099709b.jpg
Caliper Radius Gauge - customizable,dougk49,30,"['caliper', 'Digital Caliper', 'radius', 'Radius finder', 'radius gauge']",3,"[['How can the OpenSCAD file be modified to have the text printed as raised text instead of embossed text? I expect that would be simple for someone familiar with OpenSCAD but unfortunately, I am not.', 'I updated the SCAD file to support a raised inscription. Use the new version and enter a negative number for the InscriptionDepth to make it raised.Thanks for the quick response.', 'Thanks for the quick response.']]",0,0,5,"by dougk49 January 30, 2023",https://www.thingiverse.com/thing:5823379,5823379,https://cdn.thingiverse.com/assets/db/4f/4a/1b/fe/card_preview_c631a122-d9a6-40f3-b5ec-9dc798527e9a.jpg
iPhone Stand Redesign for less material & less time,duhanoben,30,"['cellphone', 'holder', 'iphone', 'iPhone stand', 'phone', 'Phone Stand', 'stand']",0,[],0,0,6,"by duhanoben February 17, 2023",https://www.thingiverse.com/thing:5860360,5860360,https://cdn.thingiverse.com/assets/50/92/43/9d/ab/card_preview_8836075d-1457-487a-82ed-47b6665c5539.png
"V6 5"" Toroidal Prop With 5mm Shaft, Quad-Loop Version",WillowEhrich,30,"['drone', 'fpv', 'propeller', 'Quadcopter', 'toroidal']",3,"[['Could you create the same one for a 8inch drone please. I am working on a project, it would really help me out a lot.'], ['i try to print this ...for me there is no effectiveness compared to conventional blades. sorry.PS. i compare two props on dc motor (not BLDC)\nPPS sorry i try prevision version', ""Thank you so much for printing one of my designs! It's likely non of these 3d printed toroidal props are going to be close to standard manufactured props, especially the quad blade ones. But its really fun to test new designs and maybe come up with some that really work well. Thanks again for the feedback, I hope you had fun and would try some of my other designs that might work better.""]]",0,0,6,"by WillowEhrich February 09, 2023",https://www.thingiverse.com/thing:5843835,5843835,https://cdn.thingiverse.com/assets/65/5d/cc/6e/31/card_preview_eb9e7d73-b3fb-4836-8dcf-67f7484a4bc1.jpg
Kerosene lamp flask (vase mode) Bat,Taranro,30,[],2,"[[""Great use of vase mode... translucent, light weight, and fast print!I've added your thing to my Design: Thin-Layer Collection, to help other Thingiverse designers better understand the special properties of thin-layers and thin-walls."", 'Okay thank you']]",0,0,1,"by Taranro January 24, 2023",https://www.thingiverse.com/thing:5809325,5809325,https://cdn.thingiverse.com/assets/26/57/5f/21/13/card_preview_860c39f9-1845-4820-be42-4c870099709b.jpg
scx24 Nissan D21,Hyght_RC,30,"['124', 'Axial', 'hyghtrc', 'micro', 'Nissan', 'SCX24']",0,[],1,0,6,"by Hyght_RC February 12, 2023",https://www.thingiverse.com/thing:5851104,5851104,https://cdn.thingiverse.com/assets/69/e6/f6/a3/48/card_preview_715f14a2-4f83-4b3f-9880-1f94f89d803e.JPG
"5.1"" Toroidal-ish Prop V1 (difficult to print)",WillowEhrich,29,"['drone', 'fpv', 'lasercut', 'prop', 'propeller', 'toroidal']",2,"[['Hey, first off thanks for making this! We found the blade to be too thin and flimsy. We printed at .2 layer height in carbon fiber. Just wanted to give you some data. These would likely be usable at 2.5x its current thickness.', ""Thank you so much for the feedback! That's very helpful! I've since made updated designs using feedback from others that seem to be way more sturdy. I'd love if you'd give some of my new V6 toroidal props a try. Heres a link to my designs: https://www.thingiverse.com/willowehrich/designs""]]",0,0,6,"by WillowEhrich February 05, 2023",https://www.thingiverse.com/thing:5835452,5835452,https://cdn.thingiverse.com/assets/41/7a/6f/f4/fd/card_preview_ae6c257a-3249-499f-8078-46d3f1caf97d.png
Illusion,MakerBotMakerBotMaker,29,"['3d wall art', 'cool', 'illusion', 'optical illusion', 'wallart']",0,[],0,0,3,"by MakerBotMakerBotMaker January 24, 2023",https://www.thingiverse.com/thing:5810732,5810732,https://cdn.thingiverse.com/assets/44/5d/60/f1/32/card_preview_01b6dd74-527c-48fc-91e1-160c9de5725f.png
Pocket Screwdriver,ARands,29,"['computer', 'Computer Accessories', 'drive', 'harddrive', 'hard drive', 'hard drive mount', 'holder', 'mount', 'SSD Adapter', 'stand']",0,[],0,0,6,"by ARands January 24, 2023",https://www.thingiverse.com/thing:5810546,5810546,https://cdn.thingiverse.com/assets/3d/1b/e5/d8/fd/card_preview_d06712c3-a77d-4f21-8533-d8bfb3f43462.jpg
Small Homestead House for Painting Practice,MrPoser,29,"['homestead', 'house', 'model painting', 'n scale', 'practice', 'scale', 'scale model']",0,[],0,0,6,"by MrPoser January 27, 2023",https://www.thingiverse.com/thing:5816423,5816423,https://cdn.thingiverse.com/assets/4e/d0/34/ba/f1/card_preview_7618afe3-1c28-41b8-bb46-e569149b73f2.jpg
Key Karambit (Keyrambit) - Easy Print,Bora5505,29,"['container', 'holder', 'Karambit', 'key', 'keychain', 'keyrambit', 'training karambite']",0,[],0,0,6,"by Bora5505 January 22, 2023",https://www.thingiverse.com/thing:5805164,5805164,https://cdn.thingiverse.com/assets/31/e2/4b/0a/de/card_preview_abc3282b-991a-429d-baf2-198bdc9bb737.png
Belt organizer,Mikemugiwara,29,[],0,[],0,0,6,"by Mikemugiwara February 12, 2023",https://www.thingiverse.com/thing:5850912,5850912,https://cdn.thingiverse.com/assets/42/f9/4b/c5/f3/card_preview_bfcfaea8-332c-4511-ab05-ef942833bdc6.jpg
Heartbeat Vases (For Spiralized Printing),DaveMakesStuff,29,"['container', 'Heart', 'heartbeat', 'spiral', 'spiralize', 'spiralized', 'storage', 'valentine', 'valentines', 'valentines day', 'valentines day gifts', 'vase', 'vase mode']",0,[],2,0,4,"by DaveMakesStuff February 10, 2023",https://www.thingiverse.com/thing:5846916,5846916,https://cdn.thingiverse.com/assets/1f/ed/c7/3d/8b/card_preview_b1eab20e-efc8-43c4-8220-7fc985756df0.jpg
Crab Pen Holder,ThingsWithTopHats,29,"['crab', 'crabpenholder', 'pen', 'pen holder']",3,"[['Any chance you could make a cute little Octopus pen holder?', ""Probably cant, there isn't an existing design for them to rip off."", ""I'll see what i can do""]]",0,0,6,"by ThingsWithTopHats February 10, 2023",https://www.thingiverse.com/thing:5846722,5846722,https://cdn.thingiverse.com/assets/64/2f/51/75/2c/card_preview_70b341b0-e282-4558-8cff-38f35e22d2ab.png
Astromech Servo-powered Rocketpacks,ValorReplicas,29,"['astromech', 'R2D2']",0,[],0,0,6,"by ValorReplicas February 10, 2023",https://www.thingiverse.com/thing:5845772,5845772,https://cdn.thingiverse.com/assets/c1/2f/13/5f/ed/card_preview_755ef6c7-4410-48a3-8814-794d737f59dd.jpeg
melta bombs,jimjimjimmyjim,29,['gubbins'],0,[],0,0,6,"by jimjimjimmyjim February 08, 2023",https://www.thingiverse.com/thing:5843460,5843460,https://cdn.thingiverse.com/assets/49/14/b7/dd/7a/card_preview_2892225f-6066-4983-b9b6-6458257113a0.png
Bob Smith Industries 1/2 OZ Glue Base,sevenbravo,29,"['CAGlue', 'cyanoacrylate', 'glue']",0,[],0,0,6,"by sevenbravo January 31, 2023",https://www.thingiverse.com/thing:5729897,5729897,https://cdn.thingiverse.com/assets/76/de/e7/43/4a/card_preview_20487c6f-c2e3-4231-a4c1-266d9ebbbd3e.jpg
Moskvich-408 (MZMA),CaringMother,29,"['automobile', 'Automotive', 'car', 'moskvich', 'moskvich408', 'moskvich 408', 'mzma', 'mzma408', 'retro', 'retro car', 'scale model', 'sedan', 'vehicle']",2,"[['Это не 408-й, а скорее 412-й Москвич )))', 'Да что вы говорите... Изучите вопрос, потом такое писать не будет желания.']]",3,0,6,"by CaringMother February 03, 2023",https://www.thingiverse.com/thing:5831189,5831189,https://cdn.thingiverse.com/assets/c4/52/e2/f4/3a/card_preview_286566ef-dbc3-4c1c-9ede-aa3dba7cb6e0.jpg
Headphone Hook Screws,beejayf,28,"['desk', 'headphones', 'headphone hanger', 'headphone holder', 'headphone hook', 'holder', 'hook', 'hooks', 'wall', 'wall hook', 'wall mount']",0,[],0,0,6,"by beejayf January 22, 2023",https://www.thingiverse.com/thing:5805923,5805923,https://cdn.thingiverse.com/assets/08/ce/7d/6e/8a/card_preview_7c046287-e17c-414b-adde-7f6e780db109.jpg
1/100 Kickstarter Sample for US Forces,MillerBro,28,"['15mm', '15mm Scale', '1100', 'team yankee']",0,[],0,0,3,"by MillerBro January 26, 2023",https://www.thingiverse.com/thing:5813274,5813274,https://cdn.thingiverse.com/assets/f5/c4/f9/31/d1/card_preview_e735b861-902b-4fa7-86e1-826c876f3473.png
Numarines chungus body,FarlanHuynh,28,['Numarines'],0,[],0,0,3,"by FarlanHuynh February 02, 2023",https://www.thingiverse.com/thing:5829103,5829103,https://cdn.thingiverse.com/assets/32/28/2f/92/79/card_preview_0c2785d0-0b67-49e6-8d99-88e29b233fdb.png
Headphone Hook Screws,beejayf,28,"['desk', 'headphones', 'headphone hanger', 'headphone holder', 'headphone hook', 'holder', 'hook', 'hooks', 'wall', 'wall hook', 'wall mount']",0,[],0,0,6,"by beejayf January 22, 2023",https://www.thingiverse.com/thing:5805923,5805923,https://cdn.thingiverse.com/assets/08/ce/7d/6e/8a/card_preview_7c046287-e17c-414b-adde-7f6e780db109.jpg
1/100 Kickstarter Sample for US Forces,MillerBro,28,"['15mm', '15mm Scale', '1100', 'team yankee']",0,[],0,0,3,"by MillerBro January 26, 2023",https://www.thingiverse.com/thing:5813274,5813274,https://cdn.thingiverse.com/assets/f5/c4/f9/31/d1/card_preview_e735b861-902b-4fa7-86e1-826c876f3473.png
Helicopter Kinematic,dancan13f,28,"['animation', 'arduino', 'electronics', 'Helicopter', 'Kinematics', 'sound']",5,"[['complex masterpiece wow'], [""excellent travail, mais il faut beaucoup d'endurance pour ce modèle... :-)"", 'Trois mois de travail pour ce projet passionnant ;)Respect..!', 'Respect..!'], ['Magnifique, merci pour le partage de cet énorme travail.'], ['Comment has been deleted']]",0,0,6,"by dancan13f February 07, 2023",https://www.thingiverse.com/thing:5840269,5840269,https://cdn.thingiverse.com/assets/21/8e/3b/37/04/card_preview_193e7eb4-e07e-4a95-982b-e6be8db2080f.jpg
Poison Ivy stencil 4,Longquang,28,"['dc comcics', 'harley', 'Harley Quinn', 'ivy', 'Poison Ivy', 'stencil']",0,[],0,0,6,"by Longquang February 13, 2023",https://www.thingiverse.com/thing:5850565,5850565,https://cdn.thingiverse.com/assets/de/aa/83/fc/73/card_preview_920d60ff-2e2c-48bf-939b-54c7b4b09a27.JPG
Pentahextan Puzzle,Pentoma,28,"['polyform', 'puzzle']",0,[],1,0,4,"by Pentoma February 10, 2023",https://www.thingiverse.com/thing:5846814,5846814,https://cdn.thingiverse.com/assets/8a/f9/c6/d5/4f/card_preview_5aa4c20c-df63-419e-9467-c034ba0f8674.jpg
Geometric Pot,MarceloAMS,28,"['artistic', 'Autodesk Fusion 360', 'black', 'decor', 'Decoration', 'Desk organizer', 'flowerpot', 'flower pot', 'flower vase', 'fusion360', 'fusion360challenge', 'fusion 360', 'geometric', 'holder', 'home decor', 'madewithfusion360', 'MathProject', 'math art', 'organization', 'organizer', 'pen holder', 'PLA', 'plant', 'planter', 'plant pot', 'pot', 'square', 'tool holder', 'toothbrush holder', 'vase', 'vases']",0,[],0,0,6,"by MarceloAMS February 12, 2023",https://www.thingiverse.com/thing:5850717,5850717,https://cdn.thingiverse.com/assets/3e/f0/a2/89/68/card_preview_9d14893f-108f-4e61-94e8-eed28cb532aa.jpeg
Numarines chungus body,FarlanHuynh,28,['Numarines'],0,[],0,0,3,"by FarlanHuynh February 02, 2023",https://www.thingiverse.com/thing:5829103,5829103,https://cdn.thingiverse.com/assets/32/28/2f/92/79/card_preview_0c2785d0-0b67-49e6-8d99-88e29b233fdb.png
small hinge for 20x20 aluminium profile,Hypner,28,"['Brita', 'container', 'flask']",0,[],0,0,6,"by Hypner January 23, 2023",https://www.thingiverse.com/thing:5807767,5807767,https://cdn.thingiverse.com/assets/77/00/59/47/11/card_preview_79ba6211-4598-42f5-a5d5-335421339979.jpg
Yet Another Phone Stand,tarddavid,28,"['holder', 'phone', 'phone holder', 'Phone Stand', 'smartphone holder', 'stand', 'tablet', 'tablet holder', 'tablet stand']",0,[],0,0,6,"by tarddavid February 12, 2023",https://www.thingiverse.com/thing:5850477,5850477,https://cdn.thingiverse.com/assets/e8/8a/fc/e2/c1/card_preview_f38d8ae0-8443-47d3-a179-29af4589a091.png
