title,name,likes,tags,commentsCount,comments,makes,remixes,apps,date,url,id,img
Death stencil 2,Longquang,13,"['death', 'game', 'haveanicedeath', 'have a nice death', 'office', 'reaper', 'stencil']",0,[],0,0,6,"by Longquang February 14, 2023",https://www.thingiverse.com/thing:5854676,5854676,https://cdn.thingiverse.com/assets/5c/40/c3/1e/65/card_preview_efe44743-755d-419e-ab74-04276cd1934c.JPG
Lotus 78,dendeba,13,[],0,[],0,0,6,"by dendeba February 10, 2023",https://www.thingiverse.com/thing:5839406,5839406,https://cdn.thingiverse.com/assets/1e/2a/75/24/88/card_preview_8c879d6b-7318-4ba4-b14e-deb898d3bb34.png
Elf crossbow ranger,dhobbs1968,13,"['crossbow', 'Elf', 'elf crossbow ranger', 'ranger']",0,[],0,0,6,"by dhobbs1968 January 29, 2023",https://www.thingiverse.com/thing:5820125,5820125,https://cdn.thingiverse.com/assets/d1/0b/0c/fa/d4/card_preview_d50ff133-2990-401d-9903-b78d25e6b247.png
birds - tm,jimjimjimmyjim,13,"['computer', 'Computer Accessories', 'drive', 'Filler', 'hard drive', 'IKEA Skadis', 'Lee Loadmaster', 'lee turret', 'Loadmaster', 'skadis ikea']",0,[],0,0,6,"by jimjimjimmyjim January 25, 2023",https://www.thingiverse.com/thing:5811660,5811660,https://cdn.thingiverse.com/assets/3c/c2/cf/a5/4e/card_preview_726c9d13-50e0-4060-bab7-f3f992aefd42.png
ISB Assault Craft,Caelo69,13,"['imperial', 'Spaceship', 'starwars', 'star wars']",4,"[['Make sure to give credit for the engines to FineEngineer. They are his Stormtrooper transport engines. Very creative kitbash though! Love it.', ""Hi John, thanks for the feedback, and fair point, there are parts of Fine Engineers dropship in the model, alongside about 10 other kits!\nThough all are altered and added too for to the final model. I don't think you can do multiple nods as a remix on thingie (?), and I don't have recorded sources for all parts, they come from a mash folder of useful elements. You will find parts of various shuttles, walkers, soda bottles, and electronic circuits to name a few. So long as it feels imperial. I'm not that practised in 3D modelling at this stage so doing what I can to bring to life these little concepts that catch my attention and I want to build.""], ['Dude, this thing is awesome! I absolutely love it. Great work and concept! This adds some muscle to the shuttle fleet.', 'Glad you like it.']]",0,0,6,"by Caelo69 February 14, 2023",https://www.thingiverse.com/thing:5854673,5854673,https://cdn.thingiverse.com/assets/96/56/62/09/53/card_preview_3859cee5-8765-4026-9bc8-3e830587f827.jpg
Ledger Nano X Rugged Storage Box,racigenc,13,"['bitcoin', 'box', 'contaner', 'ledger', 'ledger nano', 'ledger nano x', 'nano', 'rugged']",0,[],0,0,6,"by racigenc February 14, 2023",https://www.thingiverse.com/thing:5853145,5853145,https://cdn.thingiverse.com/assets/04/c5/15/2b/d4/card_preview_64cdd39a-8e88-46bc-8d5a-4d90ff12dc7e.png
Harley Coaster / Posavaso Harley,pedroiruela,13,"['drink coaster', 'Harley Davidson', 'posavasos', 'wiskey']",0,[],0,0,6,"by pedroiruela January 26, 2023",https://www.thingiverse.com/thing:5814286,5814286,https://cdn.thingiverse.com/assets/56/76/14/26/71/card_preview_8f512764-8a1d-44cc-8a9b-1ca7809ed629.jpg
Muzzle Brake,Gbgsillen,13,"['30-06', 'muzzle brake']",0,[],0,0,6,"by Gbgsillen February 01, 2023",https://www.thingiverse.com/thing:5827281,5827281,https://cdn.thingiverse.com/assets/b1/a1/ac/4b/4d/card_preview_acc36dde-18a2-4af7-9568-ca4180933f8c.jpg
Russian Doll Puzzle w Dragon print Hard,guru8888,13,"['puzzle', 'Puzzle Box']",0,[],0,0,6,"by guru8888 February 11, 2023",https://www.thingiverse.com/thing:5849115,5849115,https://cdn.thingiverse.com/assets/81/7c/74/5c/02/card_preview_1abf2f62-130f-46ce-b4b3-c57797e1d292.jpg
Customizable airfoil data based toroidal multi loop propellers (print friendly),Parkinbot,13,"['airfoil', 'blades', 'loop propeller', 'multicopter', 'NACA', 'propeller']",2,"[[""Interesting. I hadn't heard of these before. I would think that the rotation speed of a drone propeller might stress or deform the ring shape due to the huge centrifugal forces involved.I might try remixing this to see how it works on my over-engineered pullcopter. For that project I also had to first complete another project to create a prop blade model, which transitions between three NACA airfoils from root to tip. For a toroidal propeller pullcopter, I wonder if any increase in efficiency would overcome what appears to be an increase in weight and possibly drag."", 'Since that guy from MIT won his award with a toroidal propeller design loop propellers are becoming increasingly popular. Especially in the copter community. However there are no specific design rules out there as the aerodynamics has not been studied extensively. So everyone interested copies what he finds in the net and tries or adds some modifications – starting from skewed plain rings without any aerodynamic profiles. But - from the point of material strength and smoothness - even with proper airfoil data it seems a bit hopeless trying to use FDA prints to compete against industrial blade designs. However, the community will produce a wide variety of experimental results and that will surely advance the story.']]",0,0,4,"by Parkinbot February 08, 2023",https://www.thingiverse.com/thing:5841556,5841556,https://cdn.thingiverse.com/assets/8b/89/9d/6c/fb/card_preview_e079c8be-52dc-4244-bb28-ec0af3ceee06.png
m3 t-slot insert nut,turkuas,13,[],0,[],0,0,6,"by turkuas February 12, 2023",https://www.thingiverse.com/thing:5850580,5850580,https://cdn.thingiverse.com/assets/16/f5/c2/8e/65/card_preview_9662becc-94b6-4c95-8062-e7179ce82397.png
Cable comb for PC PCIe ATX - 24 pin 16 pin 14 pin 12 pin 8 pin 6 pin,IjjEd0000,13,"['cable', 'cable guide', 'cable management', 'computer', 'Computer Accessories', 'MPCNC']",0,[],0,0,6,"by IjjEd0000 February 17, 2023",https://www.thingiverse.com/thing:5860725,5860725,https://cdn.thingiverse.com/assets/a4/f5/ec/d5/3d/card_preview_74fdb986-520b-4cdb-bec6-d6894745b3b4.jpg
Gengar Minimal Supports,saucepocket,13,"['gengar', 'pokemon', 'Pokemon Go']",0,[],0,0,6,"by saucepocket February 12, 2023",https://www.thingiverse.com/thing:5849896,5849896,https://cdn.thingiverse.com/assets/8d/92/ba/0a/7c/card_preview_3f4e3d94-12ec-423b-b81a-336f3f155b4c.JPG
National Park Services Logo,if2933,13,"['america', 'animal', 'bison', 'conservation', 'customized', 'Everglades', 'Grand Canyon', 'History', 'momentum conservation', 'National Park', 'National Parks', 'national park service', 'native american', 'nature', 'NPS', 'prusa i3', 'united states', 'wildlife conservation', 'Yellowstone', 'yosemite']",0,[],0,0,0,"by if2933 January 31, 2023",https://www.thingiverse.com/thing:5824719,5824719,https://cdn.thingiverse.com/assets/2a/7f/a1/d8/cd/card_preview_d3d2fa93-dfd1-48a8-8989-c3a968f96b49.png
pitts special,ivango2,13,"['model', 'scale', 'scale model']",0,[],0,0,6,"by ivango2 February 16, 2023",https://www.thingiverse.com/thing:5857830,5857830,https://cdn.thingiverse.com/assets/a4/0c/30/d6/19/card_preview_dd19a614-d1b6-4e75-b9dd-b9b20d447e6a.png
Garfield Pot Hugger,SLaM3DPrintLab,13,[],0,[],0,0,3,"by SLaM3DPrintLab January 28, 2023",https://www.thingiverse.com/thing:5817039,5817039,https://cdn.thingiverse.com/assets/e0/06/48/23/b3/card_preview_bdc130e6-dab6-45bc-b947-99b7fe69ea53.png
Samsung Remote,goceylon,12,"['remote', 'Samsung', 'tv remote']",0,[],0,0,6,"by goceylon January 24, 2023",https://www.thingiverse.com/thing:5809297,5809297,https://cdn.thingiverse.com/assets/76/07/1f/79/3a/card_preview_e229c325-2cd1-44f5-900e-3e0a0b927758.png
Rocket with LED lamp,pfsmet,12,"['launch', 'LED', 'night light', 'orion', 'rocket']",1,[['thats so cool and that little lego guy']],0,0,6,"by pfsmet January 29, 2023",https://www.thingiverse.com/thing:5818002,5818002,https://cdn.thingiverse.com/assets/ad/cc/1a/a1/f9/card_preview_ae0ad479-479c-4114-8288-68dfd1f2c7de.png
Cable Label,Wattle99,12,"['cable', 'iphone', 'label', 'phone', 'Samsung', 'usb']",0,[],0,0,6,"by Wattle99 February 04, 2023",https://www.thingiverse.com/thing:5833081,5833081,https://cdn.thingiverse.com/assets/c8/ad/d5/8e/17/card_preview_0a360f8b-f689-49a4-ae6e-7cfa10ed9e2b.png
Rogal Dorn Tank like turret - WH40k,Vontragg,12,"['astra militarum', 'imperial guard', 'warhammer40k', 'Warhammer 40000', 'warhammer 40k', 'WH40K']",0,[],0,0,4,"by Vontragg February 03, 2023",https://www.thingiverse.com/thing:5823118,5823118,https://cdn.thingiverse.com/assets/ba/12/c4/e5/00/card_preview_88e18bcd-29e8-4c03-a7d3-d1632aa37135.png
Guitar pick holder,JN76,12,"['guitar', 'Guitar Pick', 'pick']",0,[],0,0,6,"by JN76 February 06, 2023",https://www.thingiverse.com/thing:5837618,5837618,https://cdn.thingiverse.com/assets/a7/78/00/6b/ca/card_preview_4bf90436-4c58-407a-bceb-c2b6e9e627eb.png
martyred console - lp,jimjimjimmyjim,12,['gubbins'],0,[],0,0,6,"by jimjimjimmyjim February 08, 2023",https://www.thingiverse.com/thing:5843458,5843458,https://cdn.thingiverse.com/assets/18/d2/64/03/58/card_preview_22706507-0ec9-4acd-9746-040cc8307341.png
Warhammer Nurgle Dice Cup,Chris_creates_stuff,12,"['boardgame', 'dice', 'dice box', 'dice cup', 'nurgle', 'tabletop', 'tabletop games', 'tabletop gaming', 'wargame', 'wargaming', 'warhammer', 'warhammer40k', 'warhammer 40k', 'warhammer fantasy']",0,[],0,0,4,"by Chris_creates_stuff January 30, 2023",https://www.thingiverse.com/thing:5822045,5822045,https://cdn.thingiverse.com/assets/a4/79/bf/ff/1a/card_preview_f4e59fe7-65eb-4f54-b1e0-9b1f1ac2f992.jpeg
Sponge holder,Nayb87,12,"['kitchen', 'sink', 'sponge', 'sponge holder']",0,[],0,0,4,"by Nayb87 February 06, 2023",https://www.thingiverse.com/thing:5838331,5838331,https://cdn.thingiverse.com/assets/55/46/5f/a7/3c/card_preview_0f553d52-661f-4c83-bf62-102035782c01.png
Frosthaven FIXED Conduit Pipes,danne8_6,12,"['boardgame', 'conduit', 'frosthaven', 'pipe']",0,[],0,0,6,"by danne8_6 January 26, 2023",https://www.thingiverse.com/thing:5813476,5813476,https://cdn.thingiverse.com/assets/33/a5/35/01/f6/card_preview_fa2ba0de-8249-4a3d-9984-5c6e32c33ec9.png
Contact Lens Dispenser,Clank75,12,"['contact lens', 'organiser', 'tidy']",0,[],0,0,4,"by Clank75 February 04, 2023",https://www.thingiverse.com/thing:5833566,5833566,https://cdn.thingiverse.com/assets/6e/fd/18/6d/49/card_preview_ff89d512-ca6d-43d5-8c34-6ed957156682.jpg
Brown Shift 6mm American Mecha,Ellie_Valkyrie,12,"['american mecha', 'battlebois', 'Comstar', 'FightTech', 'robot', 'wobbie']",1,"[[""I'm very happy to see that someone has done one. :)""]]",0,0,4,"by Ellie_Valkyrie January 28, 2023",https://www.thingiverse.com/thing:5817027,5817027,https://cdn.thingiverse.com/assets/5c/f1/0b/f4/57/card_preview_6f0c912c-ed58-40a1-b981-cfe4eecdedd0.png
Kriegmarines_pose2_guard,jimjimjimmyjim,12,[],4,"[['Are you planning to credit the original creator?', ""if you can tell me who the original creator is i will?It's made by Janovich. Maybe, you shouldn't just upload other people's work if you don't know who the creator was. Especially considering how militant you are in going after people who seem to have uploaded your work.maybe you shouldnt make assumptions.to which are you talking about on regards to my work?"", ""It's made by Janovich. Maybe, you shouldn't just upload other people's work if you don't know who the creator was. Especially considering how militant you are in going after people who seem to have uploaded your work.maybe you shouldnt make assumptions.to which are you talking about on regards to my work?"", 'maybe you shouldnt make assumptions.to which are you talking about on regards to my work?']]",0,0,6,"by jimjimjimmyjim February 12, 2023",https://www.thingiverse.com/thing:5850300,5850300,https://cdn.thingiverse.com/assets/77/be/04/ff/34/card_preview_e3826958-8f90-4eb2-9f3d-6ddb2ba816df.png
Beefzerker,ACE-36,12,"['brute', 'Goliath', 'mutant', 'Necromunda', 'Stimmer']",0,[],0,0,3,"by ACE-36 February 02, 2023",https://www.thingiverse.com/thing:5829043,5829043,https://cdn.thingiverse.com/assets/55/6a/86/ef/77/card_preview_7c243923-49c0-40d8-92bb-cdff9f9f6534.png
Digital Camo Stencil,JG_231,12,"['Computer Accessories', 'drive', 'Filler', 'hard drive', 'IKEA Skadis', 'Lee Loadmaster', 'lee turret', 'Loadmaster', 'skadis ikea']",0,[],0,0,6,"by JG_231 January 25, 2023",https://www.thingiverse.com/thing:5811124,5811124,https://cdn.thingiverse.com/assets/27/a9/7c/8f/f2/card_preview_515439b7-5ec9-43e7-97e8-e6c02283f089.png
Bicyclists for H0,hennysavenije,12,"['Brita', 'container', 'flask']",0,[],0,0,6,"by hennysavenije January 23, 2023",https://www.thingiverse.com/thing:5807168,5807168,https://cdn.thingiverse.com/assets/c3/a6/86/7b/1a/card_preview_1cb10dfa-faf9-43c9-8e40-ae0daf114f35.png
Two-Handed Warhammer,CallsignCopey,12,"['28mm', 'mordheim', 'sigmar', 'warhammer', 'witch hunter']",0,[],0,0,6,"by CallsignCopey February 07, 2023",https://www.thingiverse.com/thing:5840494,5840494,https://cdn.thingiverse.com/assets/84/5c/24/d1/14/card_preview_1043a405-e137-46ed-bf7e-4f832cde81a4.PNG
scx24 jeep sliders,Hyght_RC,12,"['Axial SCX24', 'rc crawler', 'RC Car']",0,[],0,0,6,"by Hyght_RC January 26, 2023",https://www.thingiverse.com/thing:5810074,5810074,https://cdn.thingiverse.com/assets/e6/86/b3/a7/50/card_preview_ab46c988-a95c-424f-88fc-504874fc83bd.JPG
4 Corner Scale for RC Cars or Airplanes,Jasenk,12,"['4 corner scale', 'Airplane CG', 'arduino hx711', 'cg scale', 'hx711', 'hx711 scale', 'RC Cg', 'rc scale', 'scale']",0,[],0,0,6,"by Jasenk January 22, 2023",https://www.thingiverse.com/thing:5801237,5801237,https://cdn.thingiverse.com/assets/bd/2d/6c/8a/89/card_preview_53d0cc18-2150-40a8-86fd-a65cb78401cb.JPG
Ring Blank,ShomsPhotography,12,"['container', 'holder']",0,[],0,0,4,"by ShomsPhotography January 22, 2023",https://www.thingiverse.com/thing:5806013,5806013,https://cdn.thingiverse.com/assets/d1/1a/9f/8d/78/card_preview_682f2329-0b7d-45e3-abc8-f6868cef0099.png
Clone Hero Guitar,jamesonr87,12,"['clonehero', 'clone hero', 'guitarhero', 'guitar hero']",0,[],0,0,6,"by jamesonr87 January 31, 2023",https://www.thingiverse.com/thing:5823867,5823867,https://cdn.thingiverse.com/assets/67/6f/bc/62/1a/card_preview_e8feb1cc-40ab-4db4-b95c-9861fdb45cdd.jpg
Fat Tire on Rim,gmoussalam,12,"['flexible tires', 'tire', 'tires']",0,[],0,0,6,"by gmoussalam February 03, 2023",https://www.thingiverse.com/thing:5832243,5832243,https://cdn.thingiverse.com/assets/59/32/ac/63/58/card_preview_1fd78dd6-0782-4dc4-a8ab-d551bf0f7041.png
Erdsteel Dagger,ReProps,12,[],0,[],0,0,6,"by ReProps February 09, 2023",https://www.thingiverse.com/thing:5844398,5844398,https://cdn.thingiverse.com/assets/c0/cf/30/eb/b4/card_preview_4f0eb659-bdc9-4eb0-abb2-d7225d70b6de.PNG
Dodge Charger Daytona Electro,CaringMother,12,"['automobile', 'Automotive', 'car', 'charger', 'charger daytona', 'coupe', 'Daytona', 'dodge', 'Dodge Charger', 'electric', 'electric car', 'electro', 'game', 'gta', 'scale model', 'vehicle', 'vehicles']",0,[],2,0,6,"by CaringMother February 05, 2023",https://www.thingiverse.com/thing:5836761,5836761,https://cdn.thingiverse.com/assets/ab/16/bb/2f/50/card_preview_e5c49f63-6da7-4940-9a33-e81ea0a2287c.jpg
Frosthaven Board Game Insert,bdyer64,12,[],3,"[['I find the comment about a 300mm printer to be weird. The largest pieces seem to be about 225mm. Have I forgotten a piece?Thanks.', 'Ok, I updated the text to be a little more clear, thanks for the feedback.', ""You are correct, you will need something a little bigger that the standard 220mm Ender 3 is what I should have said. The monster boxes won't fit on that printer. I think most everything else will.""]]",0,0,6,"by bdyer64 February 04, 2023",https://www.thingiverse.com/thing:5834752,5834752,https://cdn.thingiverse.com/assets/3f/56/e8/de/20/card_preview_78fcf97d-2a72-4967-96c0-2945c5dd808e.png
Parametric Toroidal Prop,harindrawisnu,12,[],6,"[['This is seriously cool.Seeing Harindra Wisnu\'s other designs I do not add ""if it works"".\nThis will be my next prints.', 'thanks mate'], ['Thanks!'], ['what size is this?', 'Every.;-)', 'It is parametric, you can define your own size. I set this one for 5mm shaft motor with outer diameter of 10cm, you can change them']]",0,1,6,"by harindrawisnu February 06, 2023",https://www.thingiverse.com/thing:5839148,5839148,https://cdn.thingiverse.com/assets/65/aa/b6/0d/53/card_preview_5a529391-6594-4647-8e8b-f0bb0b83752f.png
[test build] Star Trek VI Bosun Whistle,dinoi,12,[],0,[],1,0,6,"by dinoi February 14, 2023",https://www.thingiverse.com/thing:5854752,5854752,https://cdn.thingiverse.com/assets/a4/78/b6/75/4b/card_preview_0048aa2c-f16d-4637-a699-c47f5243a611.png
Hasbro Haslab Ghostbusters Afterlife Proton Pack Neutrik Hose Fitting,Gravebone_Productions,12,"['afterlife', 'ghostbusters', 'hasbro', 'haslab', 'Neutrik', 'proton pack', 'spengler', 'Spengler wand']",0,[],1,0,4,"by Gravebone_Productions January 24, 2023",https://www.thingiverse.com/thing:5809658,5809658,https://cdn.thingiverse.com/assets/19/eb/6b/eb/48/card_preview_4bdc658e-e7cd-4756-ba7b-71b484616287.png
Town Guards (repaired),Popsifant,12,"['28mm', 'dnd', 'dungeons and dragons', 'fantasy', 'guard', 'miniatures', 'town', 'townsfolke', 'Town Guard']",0,[],0,0,6,"by Popsifant January 23, 2023",https://www.thingiverse.com/thing:5806962,5806962,https://cdn.thingiverse.com/assets/a8/ba/20/05/37/card_preview_0e05c016-ddcb-4c42-9918-8e7a21fe9c9a.png
Tie Pilot Keychain,Briu,12,"['Empire', 'Galactic Empire', 'keychain', 'keychains', 'starwars', 'starwarskeychain', 'star wars', 'star wars keychain', 'TIE fighter', 'tie pilot', 'tie pilot helmet']",0,[],0,0,4,"by Briu January 31, 2023",https://www.thingiverse.com/thing:5824687,5824687,https://cdn.thingiverse.com/assets/4f/00/eb/b3/3a/card_preview_69c795ae-e7c4-4e3c-9092-27e0b8fb658f.jpg
Bluetooth BT5.0 Audio Pro receiver case enclosure,jgal,12,"['audio', 'bluetooth', 'electronics enclosure']",0,[],0,0,6,"by jgal February 04, 2023",https://www.thingiverse.com/thing:5833665,5833665,https://cdn.thingiverse.com/assets/26/0e/47/34/8b/card_preview_64607f77-a2c6-4dba-a51c-c1978420449f.jpg
Ender 3 (Pro) LED Strip Mount,NightfallVT,12,"['Ender3', 'ender3pro', 'ledstrip', 'ledstrip ender3']",0,[],0,0,6,"by NightfallVT January 31, 2023",https://www.thingiverse.com/thing:5822196,5822196,https://cdn.thingiverse.com/assets/43/3b/ee/d1/85/card_preview_8671d50a-15a7-4405-a40e-26090810184b.jpg
2005 TARDIS Police Box,TheBigWoogle,12,[],0,[],0,0,6,"by TheBigWoogle January 31, 2023",https://www.thingiverse.com/thing:5825670,5825670,https://cdn.thingiverse.com/assets/ab/b3/0a/55/8a/card_preview_e36cd88f-78a8-4d4d-85ca-84d37517b3a5.png
2D dragon 2,Longquang,12,"['2DArt', '2d art', '2d wall art', 'dragon', 'fantasy']",0,[],0,0,6,"by Longquang February 06, 2023",https://www.thingiverse.com/thing:5440390,5440390,https://cdn.thingiverse.com/assets/b8/42/c6/5c/7d/card_preview_61151979-b9c3-4bac-9df0-20094156d96f.JPG
Zombie Defense Barricade ~1:18 Scale,cptdinger,12,"['barricade', 'zombie']",4,"[[""The Kind Of Barricade That Would Only Work In The Walking Dead, Since They Had Lazy, Terrible Writer's. LOL!""], ['This is so cool, well done mate ;)', ""Thanks so much!!! I couldn't have done it without you!!! Sorry I couldn't tag your M18 mine, for some reason it wouldn't come up. I wanted to make sure you got credit though.Thanks mate"", 'Thanks mate']]",0,0,4,"by cptdinger February 12, 2023",https://www.thingiverse.com/thing:5851489,5851489,https://cdn.thingiverse.com/assets/0d/88/a5/2d/70/card_preview_41357fbe-29fa-4061-8784-18149152ace3.jpg
Anatomical Heart two part lego,yakupbalaban,12,"['anatomical', 'anatomy', 'aorta', 'arteries', 'coronary', 'Heart', 'human']",0,[],0,0,3,"by yakupbalaban January 26, 2023",https://www.thingiverse.com/thing:5814194,5814194,https://cdn.thingiverse.com/assets/97/3f/1a/28/99/card_preview_4d9f86f0-d411-49fe-bff4-c193c2ccef31.png
"razor plane for balsa, etc.",dholvrsn,12,"['Razor Plane', 'Razor Planer']",0,[],0,0,6,"by dholvrsn January 25, 2023",https://www.thingiverse.com/thing:5811034,5811034,https://cdn.thingiverse.com/assets/24/ef/f8/b0/89/card_preview_2518c334-a09f-4b8a-a7c0-42b25deb94fd.jpg
Poke Chess set Red BLUE GREEN Version,CoteesFPV,12,"['Blue', 'chess', 'girl', 'green', 'pokemon', 'red']",0,[],0,0,6,"by CoteesFPV January 23, 2023",https://www.thingiverse.com/thing:5778926,5778926,https://cdn.thingiverse.com/assets/57/98/06/d6/a4/card_preview_8c7ef105-0a9b-4b7e-bdbe-ca7f551aa686.jpg
Ring Display,Linkovesi,12,"['display', 'ring']",0,[],0,0,4,"by Linkovesi February 09, 2023",https://www.thingiverse.com/thing:5844679,5844679,https://cdn.thingiverse.com/assets/b9/90/cb/ee/25/card_preview_b80a9d8d-be58-49fd-ad17-c3968c2a9388.jpg
Gudetama swing rearview mirror hanger,SLaM3DPrintLab,12,"['cute', 'Gudetama', 'hanger', 'netflix', 'rearview', 'rearview mirror', 'sanrio']",0,[],0,0,3,"by SLaM3DPrintLab February 10, 2023",https://www.thingiverse.com/thing:5845740,5845740,https://cdn.thingiverse.com/assets/e2/22/86/0a/64/card_preview_85360497-d5cd-4f3a-9e94-377b407121cc.jpg
Chiefs football helmet,json_3D,12,"['chiefs', 'football', 'helmet', 'json', 'json 3D']",1,[['That looks awesome thx.']],0,0,6,"by json_3D January 31, 2023",https://www.thingiverse.com/thing:5823823,5823823,https://cdn.thingiverse.com/assets/70/0e/09/ec/c7/card_preview_7a509d4b-7ce1-4611-9241-cc22216076d6.png
Gift and Storage Box for Keychain Whistle Set,ThreeD-Michael,12,"['gift', 'giftbox', 'gift box', 'give away', 'printinplace', 'print in place', 'storage', 'storagebox', 'Storage Box', 'whistle']",0,[],0,0,1,"by ThreeD-Michael February 15, 2023",https://www.thingiverse.com/thing:5856679,5856679,https://cdn.thingiverse.com/assets/0a/00/60/01/8a/card_preview_f9294e20-9df2-4a20-9df0-5c8919fd55ac.jpg
Sleeved Frosthaven Card Holders,dmouw25,12,"['box', 'frosthaven', 'Sleeved Card Holder', 'Storage Box']",3,"[['The label ""secret objectives"" I think you should add ""(Battle Goals)"". At first I didn\'t know what cards you were talking about with the name ""secret objectives"".Also, I had to enlarge your trays a little bit to work for the Sleeves that came from the KS, as they are very thick.', 'I have updated the image with your suggestion. I really appreciate the feedback.This was designed for the Kickstarter sleeves, but maybe differences in printers or in sleeve thickness from batch to batch. There are more craftable items then purchasable and random, so that side is quite tight. I originally split them evenly but decided later to fit all craftable items on one side. I will probably just create new dividers that have available items first and unavailable afterwards, but you could also make the holder longer and add a spacer on the purchasable side.Np, thx. I did elongate it slightly then I used calipers to measure my decks. I found my challenge deck needed 30mm but I could only make it 29. It fits but a little tight. In prudaslicer I added a negitive modifier block that’s 29mm then put it in the area so it cuts a bit of the divider and back wall. This is a cool way to enlarge a space but it’s tricky to get the block exactly where you need it.Another thing I did was make a cut of the top of the model. Then I print just about 4mm of the top to make a test piece I can try and slide the decks in each section. This saves me a ton of filament and time because it will catch any issues before printing the whole model.I also made it taller so the stock dividers don’t have anything resting on top of them.', 'Np, thx. I did elongate it slightly then I used calipers to measure my decks. I found my challenge deck needed 30mm but I could only make it 29. It fits but a little tight. In prudaslicer I added a negitive modifier block that’s 29mm then put it in the area so it cuts a bit of the divider and back wall. This is a cool way to enlarge a space but it’s tricky to get the block exactly where you need it.Another thing I did was make a cut of the top of the model. Then I print just about 4mm of the top to make a test piece I can try and slide the decks in each section. This saves me a ton of filament and time because it will catch any issues before printing the whole model.I also made it taller so the stock dividers don’t have anything resting on top of them.'], ['Comment has been deleted']]",1,0,4,"by dmouw25 January 26, 2023",https://www.thingiverse.com/thing:5813048,5813048,https://cdn.thingiverse.com/assets/b7/db/e2/d7/36/card_preview_5d4ce6d7-c72f-467d-b824-4f7b9193dce6.jpg
[test build] Star Trek VI Bosun Whistle,dinoi,12,[],0,[],1,0,6,"by dinoi February 14, 2023",https://www.thingiverse.com/thing:5854752,5854752,https://cdn.thingiverse.com/assets/a4/78/b6/75/4b/card_preview_0048aa2c-f16d-4637-a699-c47f5243a611.png
Skull Mask ( 50 Blessings Engraving ),Alriar,12,"['call of duty', 'ghost', 'mask', 'skull', 'skull mask']",0,[],0,0,6,"by Alriar January 29, 2023",https://www.thingiverse.com/thing:5820295,5820295,https://cdn.thingiverse.com/assets/98/13/1e/9e/5e/card_preview_87676a62-4a14-4da3-ba21-957c1dc9b5f4.png
Portable Laptop Stand (Spliced),HexNuts,12,"['computer', 'Computer Accessories', 'holder', 'mount', 'stand']",0,[],0,0,6,"by HexNuts January 24, 2023",https://www.thingiverse.com/thing:5810591,5810591,https://cdn.thingiverse.com/assets/39/fe/f5/19/f4/card_preview_ea9a1dc1-b39a-48b7-852b-af447c04e7de.jpg
Kuchi Kopi (Good & Bad),ThinAir3D,12,"['bobs burgers', 'character', 'kuchi kopi']",1,"[[""oh my gosh ive been looking for a Bad Kuchi Kopi that's fully modeled for ages. THANK YOU!""]]",0,0,3,"by ThinAir3D February 17, 2023",https://www.thingiverse.com/thing:5860356,5860356,https://cdn.thingiverse.com/assets/e4/5a/6d/7f/2e/card_preview_24258b6f-6572-4e91-be57-93aca42c784b.png
Warhammer 40k custom Hellhammer tank,Forge_Master64,12,"['america', 'astra militarum', 'guardsmen', 'imperial', 'imperial guard', 'warhammer 40k', 'world war 2', 'WW2']",0,[],0,0,6,"by Forge_Master64 January 27, 2023",https://www.thingiverse.com/thing:5815655,5815655,https://cdn.thingiverse.com/assets/31/0a/dc/6c/73/card_preview_9aa5a19f-b3c7-4e82-a2e6-8e0e06fd97fe.png
German WWI Cruiser SMS Scharnhorst,total_idiot01,12,[],0,[],0,0,6,"by total_idiot01 February 07, 2023",https://www.thingiverse.com/thing:5840578,5840578,https://cdn.thingiverse.com/assets/12/9b/cb/99/f7/card_preview_7b2de5f3-f1ba-4fad-aab4-be8b52bb0263.png
Ender 3 V2 Neo Dual 5015 fan cage / Shroud,Mediocre_Printist,12,"['Ender 3', 'ender 3 v2', 'fan', 'fan shroud', 'neo', 'shroud']",1,[['So have you used this shroud yet? How is it working out for you?']],0,0,4,"by Mediocre_Printist February 10, 2023",https://www.thingiverse.com/thing:5846492,5846492,https://cdn.thingiverse.com/assets/8f/ae/61/ae/38/card_preview_2198d347-0175-40cc-a260-dff12490f7cf.png
Canned Cat Food Splitter,RockyMtnMark,12,"['can', 'canned', 'canned food', 'cat', 'Cat food', 'divider', 'patent', 'pet', 'pet food', 'Portion', 'Portions', 'Portion Control', 'portion size', 'quarter', 'split', 'splitter']",0,[],0,0,6,"by RockyMtnMark February 04, 2023",https://www.thingiverse.com/thing:5833696,5833696,https://cdn.thingiverse.com/assets/4c/8d/33/d6/be/card_preview_34752817-2b85-40a4-9ef2-cdcf674cdead.jpg
Metric Bolt optimized for 3D print,pzonyga,12,"['lowpoly', 'low poly', 'm10', 'm12', 'M14', 'M16', 'M18', 'M20', 'M24', 'M27', 'M30']",0,[],0,1,7,"by pzonyga February 15, 2023",https://www.thingiverse.com/thing:5856342,5856342,https://cdn.thingiverse.com/assets/71/f1/21/75/f0/card_preview_37a9e770-5325-4a46-a03b-70918d7ce204.png
